Participant ID,sex,source_file,overall_input_mean,overall_input_median,overall_actual_mean,overall_actual_median,overall_ratio_mean,overall_ratio_median,SS_DS_input_mean,SS_DS_input_median,SS_DS_actual_mean,SS_DS_actual_median,SS_DS_ratio_mean,SS_DS_ratio_median,DD_input_mean,DD_input_median,DD_actual_mean,DD_actual_median,DD_ratio_mean,DD_ratio_median,DS_input_mean,DS_input_median,DS_actual_mean,DS_actual_median,DS_ratio_mean,DS_ratio_median,SS_input_mean,SS_input_median,SS_actual_mean,SS_actual_median,SS_ratio_mean,SS_ratio_median
176,female,176_dist_est.csv,38.203125,35.0,76.66087875,74.558595,0.519003298261599,0.5061862025477759,37.8125,35.0,78.04409625,74.558595,0.489801333262396,0.48359793460225,38.59375,35.0,75.27766125,72.006975,0.548205263260802,0.5364910589296132,37.8125,35.0,78.79917,74.22909999999999,0.4787713765435276,0.4715166881956256,37.8125,35.0,77.2890225,82.00282999999999,0.5008312899812645,0.5019614646191458
179,female,179_dist_est.csv,57.9140625,60.0,76.66087875,74.558595,0.8243794434914418,0.702746050466804,60.9375,60.0,78.04409625,74.558595,0.8219086664209394,0.6819576150248075,54.890625,60.0,75.27766125,72.006975,0.8268502205619441,0.7791551075759978,64.6875,60.0,78.79917,74.22909999999999,0.8575598400907845,0.671761484904579,57.1875,60.0,77.2890225,82.00282999999999,0.7862574927510941,0.702746050466804
180,female,180_dist_est.csv,4.0859375,4.0,76.66087875,74.558595,0.0582709113499146,0.054719041869109,4.140625,4.0,78.04409625,74.558595,0.0556431712037719,0.0538876215080715,4.03125,4.0,75.27766125,72.006975,0.0608986514960573,0.0578717805329194,4.28125,4.0,78.79917,74.22909999999999,0.055651721358652,0.0540343242237766,4.0,4.0,77.2890225,82.00282999999999,0.0556346210488918,0.0535575538176426
181,female,181_dist_est.csv,8.59375,9.0,76.66087875,74.558595,0.119347038552399,0.1102809827165171,8.140625,8.0,78.04409625,74.558595,0.1095524980893489,0.1071151076352853,9.046875,9.0,75.27766125,72.006975,0.1291415790154491,0.1258633636763681,8.21875,8.0,78.79917,74.22909999999999,0.1069978874684991,0.1070906086325123,8.0625,8.5,77.2890225,82.00282999999999,0.1121071087101987,0.1071151076352853
184,female,184_dist_est.csv,5.5234375,5.0,76.66087875,74.558595,0.0734769456428049,0.068214278101085,5.359375,5.0,78.04409625,74.558595,0.0696965293217647,0.0671744683280778,5.6875,5.0,75.27766125,72.006975,0.0772573619638452,0.072392796181041,5.46875,5.0,78.79917,74.22909999999999,0.0694572785021686,0.0671761484904579,5.25,5.0,77.2890225,82.00282999999999,0.0699357801413609,0.0670607053000656
186,female,186_dist_est.csv,45.8984375,42.5,76.66087875000001,74.558595,0.6258781646326885,0.5847252913803073,42.8125,40.0,78.04409625,74.558595,0.543171223314274,0.5374091879236632,48.984375,45.0,75.27766125,72.006975,0.7085851059511029,0.5969116962780274,45.3125,47.5,78.79917,74.22909999999999,0.5759231903846721,0.593274638695745,40.3125,40.0,77.2890225,82.00282999999999,0.5104192562438761,0.5196920253185054
187,female,187_dist_est.csv,60.625,52.5,76.66087875,74.558595,0.8032276759949555,0.7529421969287187,57.890625,50.0,78.04409625,74.558595,0.7345344428605207,0.7085111755834448,63.359375,75.0,75.27766125,72.006975,0.8719209091293904,0.8408410159108421,57.1875,50.0,78.79917,74.22909999999999,0.7393503563877813,0.7085111755834448,58.59375,62.5,77.2890225,82.00282999999999,0.72971852933326,0.7112058098246261
188,female,188_dist_est.csv,4.265625,4.0,76.66087875,74.558595,0.0555505146979785,0.047198761378638,3.984375,3.0,78.04409625,74.558595,0.049551267922716,0.0443496332680955,4.546875,4.0,75.27766125,72.006975,0.061549761473241,0.0525189789418129,4.15625,3.0,78.79917,74.22909999999999,0.0516608383826315,0.045728305577268,3.8125,3.5,77.2890225,82.00282999999999,0.0474416974628005,0.0439162876508057
190,female,190_dist_est.csv,29.453125,30.0,76.66087875,74.558595,0.402510802295482,0.4023692722875338,33.125,30.0,78.04409625,74.558595,0.4216322110393846,0.405257431678325,25.78125,30.0,75.27766125,72.006975,0.3833893935515793,0.3410713905054252,31.25,30.0,78.79917,74.22909999999999,0.4028515435797328,0.405257431678325,35.0,40.0,77.2890225,82.00282999999999,0.4404128784990364,0.4478297888538524
191,female,191_dist_est.csv,50.5078125,50.0,76.66087875,74.558595,0.6687314877525703,0.6460050574501943,51.09375,50.0,78.04409625,74.558595,0.652532891249508,0.6694694227205337,49.921875,45.0,75.27766125,72.006975,0.6849300842556326,0.6293168183818408,50.9375,50.0,78.79917,74.22909999999999,0.6449039191556412,0.671761484904579,51.25,50.0,77.2890225,82.00282999999999,0.6601618633433748,0.6426176911972904
